29752
correct_label glass
faces/face-3466.jpg 0 0
faces/face-3467.jpg 1 1
faces/face-3468.jpg 1 1
faces/face-3469.jpg 0 0
faces/face-3470.jpg 0 0
faces/face-3471.jpg 0 1
faces/face-3472.jpg 0 1
faces/face-3473.jpg 1 1
faces/face-3474.jpg 0 0
faces/face-3475.jpg 1 1
faces/face-3477.jpg 1 1
faces/face-3478.jpg 0 0
faces/face-3479.jpg 0 0
faces/face-3480.jpg 0 0
faces/face-3481.jpg 0 1
faces/face-3482.jpg 0 0
faces/face-3483.jpg 0 1
faces/face-3485.jpg 1 1
faces/face-3486.jpg 1 1
faces/face-3487.jpg 1 1
faces/face-3488.jpg 1 1
faces/face-3489.jpg 0 0
faces/face-3490.jpg 1 1
faces/face-3491.jpg 0 0
faces/face-3492.jpg 0 0
faces/face-3493.jpg 1 1
faces/face-3494.jpg 1 1
faces/face-3495.jpg 0 1
faces/face-3496.jpg 0 0
faces/face-3497.jpg 0 0
faces/face-3498.jpg 1 1
faces/face-3499.jpg 0 0
faces/face-3500.jpg 0 1
faces/face-3501.jpg 0 0
faces/face-3502.jpg 1 1
faces/face-3503.jpg 1 1
faces/face-3504.jpg 1 0
faces/face-3505.jpg 1 1
faces/face-3506.jpg 1 1
faces/face-3508.jpg 1 1
faces/face-3509.jpg 0 0
faces/face-3510.jpg 1 0
faces/face-3511.jpg 1 1
faces/face-3513.jpg 1 1
faces/face-3514.jpg 1 1
faces/face-3515.jpg 1 1
faces/face-3516.jpg 1 1
faces/face-3517.jpg 0 0
faces/face-3518.jpg 0 1
faces/face-3519.jpg 0 0
faces/face-3520.jpg 1 1
faces/face-3521.jpg 1 1
faces/face-3522.jpg 1 1
faces/face-3524.jpg 0 1
faces/face-3525.jpg 1 1
faces/face-3527.jpg 0 1
faces/face-3528.jpg 0 0
faces/face-3529.jpg 0 0
faces/face-3530.jpg 0 1
faces/face-3531.jpg 1 1
faces/face-3532.jpg 1 1
faces/face-3533.jpg 0 0
faces/face-3534.jpg 1 1
faces/face-3535.jpg 0 1
faces/face-3536.jpg 1 1
faces/face-3537.jpg 1 1
faces/face-3538.jpg 0 0
faces/face-3539.jpg 1 1
faces/face-3540.jpg 1 1
faces/face-3541.jpg 0 0
faces/face-3542.jpg 0 1
faces/face-3543.jpg 1 1
faces/face-3544.jpg 1 1
faces/face-3545.jpg 0 0
faces/face-3546.jpg 1 1
faces/face-3547.jpg 1 1
faces/face-3548.jpg 1 1
faces/face-3549.jpg 1 1
faces/face-3550.jpg 1 1
faces/face-3551.jpg 0 1
faces/face-3552.jpg 0 1
faces/face-3553.jpg 0 0
faces/face-3554.jpg 1 1
faces/face-3556.jpg 0 0
faces/face-3557.jpg 1 1
faces/face-3558.jpg 1 1
faces/face-3559.jpg 0 0
faces/face-3560.jpg 1 1
faces/face-3561.jpg 1 1
faces/face-3562.jpg 1 1
faces/face-3563.jpg 1 1
faces/face-3564.jpg 0 0
faces/face-3565.jpg 1 1
faces/face-3566.jpg 0 1
faces/face-3567.jpg 0 0
faces/face-3568.jpg 1 1
faces/face-3569.jpg 0 0
faces/face-3570.jpg 1 1
faces/face-3571.jpg 0 0
faces/face-3572.jpg 1 0
faces/face-3573.jpg 1 1
faces/face-3574.jpg 1 1
faces/face-3575.jpg 1 1
faces/face-3577.jpg 1 1
faces/face-3580.jpg 1 1
faces/face-3581.jpg 1 1
faces/face-3582.jpg 0 0
faces/face-3583.jpg 0 0
faces/face-3584.jpg 1 1
faces/face-3585.jpg 0 0
faces/face-3586.jpg 0 0
faces/face-3587.jpg 0 1
faces/face-3588.jpg 0 1
faces/face-3589.jpg 0 0
faces/face-3590.jpg 0 0
faces/face-3591.jpg 1 1
faces/face-3592.jpg 0 0
faces/face-3593.jpg 1 1
faces/face-3594.jpg 1 1
faces/face-3595.jpg 1 1
faces/face-3596.jpg 1 1
faces/face-3597.jpg 1 1
faces/face-3598.jpg 0 0
faces/face-3599.jpg 1 1
faces/face-3600.jpg 1 1
faces/face-3602.jpg 1 1
faces/face-3603.jpg 0 1
faces/face-3604.jpg 0 0
faces/face-3605.jpg 1 1
faces/face-3606.jpg 1 1
faces/face-3607.jpg 1 1
faces/face-3608.jpg 0 1
faces/face-3609.jpg 0 1
faces/face-3610.jpg 0 0
faces/face-3611.jpg 0 1
faces/face-3612.jpg 1 1
faces/face-3613.jpg 0 1
faces/face-3614.jpg 0 1
faces/face-3615.jpg 0 0
faces/face-3616.jpg 1 1
faces/face-3617.jpg 1 1
faces/face-3618.jpg 1 1
faces/face-3619.jpg 1 1
faces/face-3620.jpg 1 1
faces/face-3621.jpg 1 1
faces/face-3622.jpg 0 0
faces/face-3623.jpg 1 1
faces/face-3624.jpg 0 0
faces/face-3625.jpg 1 1
faces/face-3626.jpg 1 1
faces/face-3627.jpg 0 0
faces/face-3628.jpg 1 0
faces/face-3629.jpg 0 0
faces/face-3630.jpg 0 1
faces/face-3631.jpg 0 0
faces/face-3632.jpg 1 1
faces/face-3633.jpg 1 1
faces/face-3635.jpg 1 1
faces/face-3636.jpg 1 1
faces/face-3637.jpg 1 1
faces/face-3638.jpg 1 1
faces/face-3639.jpg 1 1
faces/face-3640.jpg 0 0
faces/face-3641.jpg 1 1
faces/face-3642.jpg 0 0
faces/face-3643.jpg 1 1
faces/face-3644.jpg 0 0
faces/face-3645.jpg 0 0
faces/face-3646.jpg 1 1
faces/face-3647.jpg 1 1
faces/face-3649.jpg 0 1
faces/face-3651.jpg 0 0
faces/face-3652.jpg 0 0
faces/face-3653.jpg 0 0
faces/face-3654.jpg 0 0
faces/face-3655.jpg 1 1
faces/face-3656.jpg 0 0
faces/face-3657.jpg 1 1
faces/face-3658.jpg 0 0
faces/face-3659.jpg 1 1
faces/face-3660.jpg 0 0
faces/face-3661.jpg 0 0
faces/face-3662.jpg 0 1
faces/face-3664.jpg 0 0
faces/face-3665.jpg 0 0
faces/face-3666.jpg 1 1
faces/face-3667.jpg 0 0
faces/face-3668.jpg 1 1
faces/face-3669.jpg 1 1
faces/face-3670.jpg 0 1
faces/face-3671.jpg 1 1
faces/face-3672.jpg 1 1
faces/face-3673.jpg 1 1
faces/face-3674.jpg 1 1
faces/face-3675.jpg 1 1
faces/face-3676.jpg 1 1
faces/face-3677.jpg 0 0
faces/face-3679.jpg 0 0
faces/face-3680.jpg 1 1
faces/face-3681.jpg 0 0
faces/face-3682.jpg 0 0
faces/face-3683.jpg 0 1
faces/face-3684.jpg 0 1
faces/face-3685.jpg 0 0
faces/face-3686.jpg 0 0
faces/face-3688.jpg 0 0
faces/face-3689.jpg 0 0
faces/face-3690.jpg 1 1
faces/face-3691.jpg 1 1
faces/face-3692.jpg 0 0
faces/face-3693.jpg 1 1
faces/face-3695.jpg 0 0
faces/face-3696.jpg 1 1
faces/face-3697.jpg 0 1
faces/face-3700.jpg 1 1
faces/face-3701.jpg 1 1
faces/face-3702.jpg 1 1
faces/face-3703.jpg 0 0
faces/face-3704.jpg 0 1
faces/face-3706.jpg 1 1
faces/face-3708.jpg 0 1
faces/face-3709.jpg 1 1
faces/face-3710.jpg 1 1
faces/face-3711.jpg 1 1
faces/face-3712.jpg 0 0
faces/face-3713.jpg 0 0
faces/face-3714.jpg 1 1
faces/face-3715.jpg 1 1
faces/face-3716.jpg 1 1
faces/face-3718.jpg 0 0
faces/face-3719.jpg 1 1
faces/face-3720.jpg 0 0
faces/face-3721.jpg 1 1
faces/face-3722.jpg 1 1
faces/face-3723.jpg 1 0
faces/face-3724.jpg 1 1
faces/face-3726.jpg 1 1
faces/face-3727.jpg 0 0
faces/face-3728.jpg 1 1
faces/face-3729.jpg 1 1
faces/face-3731.jpg 0 0
faces/face-3733.jpg 1 1
faces/face-3734.jpg 0 0
faces/face-3735.jpg 0 0
faces/face-3736.jpg 1 1
faces/face-3737.jpg 1 1
faces/face-3738.jpg 1 1
faces/face-3739.jpg 0 0
faces/face-3740.jpg 0 1
faces/face-3741.jpg 1 1
faces/face-3744.jpg 1 1
faces/face-3745.jpg 1 1
faces/face-3748.jpg 1 1
faces/face-3749.jpg 1 1
faces/face-3751.jpg 1 1
faces/face-3752.jpg 1 1
faces/face-3753.jpg 1 0
faces/face-3754.jpg 1 1
faces/face-3755.jpg 0 0
faces/face-3756.jpg 1 1
faces/face-3757.jpg 1 0
faces/face-3759.jpg 1 1
faces/face-3760.jpg 1 1
faces/face-3761.jpg 0 0
faces/face-3763.jpg 0 0
faces/face-3765.jpg 1 1
faces/face-3766.jpg 1 1
faces/face-3767.jpg 0 0
faces/face-3768.jpg 0 1
faces/face-3769.jpg 0 1
faces/face-3770.jpg 1 1
faces/face-3771.jpg 0 0
faces/face-3772.jpg 1 1
faces/face-3773.jpg 0 0
faces/face-3774.jpg 0 0
faces/face-3775.jpg 1 1
faces/face-3776.jpg 0 0
faces/face-3777.jpg 1 1
faces/face-3779.jpg 1 1
faces/face-3780.jpg 1 1
faces/face-3781.jpg 1 1
faces/face-3782.jpg 1 1
faces/face-3783.jpg 1 1
faces/face-3785.jpg 0 0
faces/face-3786.jpg 1 1
faces/face-3787.jpg 0 0
faces/face-3788.jpg 1 1
faces/face-3789.jpg 0 0
faces/face-3790.jpg 0 0
faces/face-3791.jpg 0 0
faces/face-3792.jpg 1 1
faces/face-3793.jpg 0 0
faces/face-3794.jpg 1 1
faces/face-3795.jpg 0 0
faces/face-3796.jpg 0 0
faces/face-3797.jpg 1 1
faces/face-3798.jpg 0 0
faces/face-3799.jpg 1 1
faces/face-3800.jpg 0 0
faces/face-3801.jpg 1 1
faces/face-3802.jpg 1 0
faces/face-3803.jpg 0 0
faces/face-3804.jpg 0 0
faces/face-3805.jpg 1 1
faces/face-3806.jpg 1 1
faces/face-3807.jpg 1 1
faces/face-3808.jpg 0 0
faces/face-3809.jpg 0 0
faces/face-3811.jpg 0 0
faces/face-3812.jpg 1 1
faces/face-3813.jpg 1 1
faces/face-3814.jpg 0 1
faces/face-3815.jpg 0 0
faces/face-3816.jpg 0 0
faces/face-3817.jpg 1 1
faces/face-3818.jpg 0 0
faces/face-3819.jpg 0 0
faces/face-3820.jpg 0 1
faces/face-3821.jpg 1 1
faces/face-3822.jpg 1 1
faces/face-3823.jpg 1 1
faces/face-3824.jpg 0 0
faces/face-3825.jpg 1 1
faces/face-3826.jpg 1 1
faces/face-3827.jpg 0 0
faces/face-3828.jpg 0 0
faces/face-3829.jpg 1 1
faces/face-3830.jpg 1 1
faces/face-3831.jpg 0 0
faces/face-3832.jpg 1 1
faces/face-3833.jpg 0 0
faces/face-3834.jpg 0 1
faces/face-3836.jpg 1 1
faces/face-3837.jpg 1 1
faces/face-3838.jpg 1 1
faces/face-3839.jpg 1 1
faces/face-3840.jpg 1 1
faces/face-3841.jpg 1 1
faces/face-3842.jpg 0 0
faces/face-3843.jpg 0 0
faces/face-3844.jpg 1 1
faces/face-3845.jpg 0 1
faces/face-3846.jpg 0 0
faces/face-3847.jpg 0 0
faces/face-3848.jpg 0 0
faces/face-3849.jpg 0 1
faces/face-3850.jpg 0 0
faces/face-3853.jpg 1 1
faces/face-3854.jpg 1 1
faces/face-3855.jpg 1 1
faces/face-3856.jpg 1 1
faces/face-3857.jpg 1 1
faces/face-3858.jpg 0 0
faces/face-3859.jpg 0 1
faces/face-3860.jpg 1 1
faces/face-3862.jpg 0 0
faces/face-3863.jpg 1 1
faces/face-3864.jpg 0 1
faces/face-3865.jpg 1 1
faces/face-3866.jpg 1 1
faces/face-3867.jpg 1 1
faces/face-3868.jpg 0 0
faces/face-3869.jpg 1 1
faces/face-3870.jpg 1 1
faces/face-3871.jpg 0 1
faces/face-3873.jpg 1 1
faces/face-3874.jpg 1 1
faces/face-3875.jpg 0 1
faces/face-3876.jpg 1 1
faces/face-3877.jpg 0 0
faces/face-3878.jpg 0 1
faces/face-3879.jpg 1 1
faces/face-3880.jpg 0 0
faces/face-3881.jpg 1 1
faces/face-3882.jpg 1 1
faces/face-3883.jpg 1 1
faces/face-3884.jpg 0 1
faces/face-3885.jpg 1 1
faces/face-3887.jpg 0 0
faces/face-3888.jpg 0 1
faces/face-3889.jpg 1 1
faces/face-3890.jpg 1 1
faces/face-3891.jpg 1 1
faces/face-3892.jpg 0 1
faces/face-3893.jpg 0 0
faces/face-3894.jpg 0 0
faces/face-3895.jpg 1 1
faces/face-3896.jpg 0 0
faces/face-3897.jpg 1 1
faces/face-3898.jpg 0 0
faces/face-3899.jpg 1 1
faces/face-3900.jpg 0 0
faces/face-3901.jpg 0 0
faces/face-3902.jpg 1 1
faces/face-3903.jpg 1 1
faces/face-3904.jpg 1 1
faces/face-3905.jpg 1 1
faces/face-3906.jpg 1 1
faces/face-3907.jpg 0 0
faces/face-3908.jpg 0 1
faces/face-3909.jpg 1 1
faces/face-3910.jpg 1 0
faces/face-3911.jpg 1 1
faces/face-3912.jpg 1 1
faces/face-3913.jpg 1 1
faces/face-3914.jpg 1 1
faces/face-3916.jpg 0 0
faces/face-3917.jpg 1 1
faces/face-3918.jpg 1 1
faces/face-3919.jpg 1 1
faces/face-3920.jpg 1 1
faces/face-3921.jpg 0 1
faces/face-3922.jpg 1 1
faces/face-3923.jpg 1 1
faces/face-3924.jpg 1 1
faces/face-3925.jpg 1 1
faces/face-3927.jpg 0 1
faces/face-3928.jpg 0 0
faces/face-3929.jpg 0 1
faces/face-3930.jpg 0 1
faces/face-3933.jpg 1 0
faces/face-3934.jpg 1 1
faces/face-3935.jpg 1 1
faces/face-3936.jpg 1 1
faces/face-3937.jpg 0 0
faces/face-3939.jpg 1 1
faces/face-3940.jpg 0 0
faces/face-3941.jpg 0 0
faces/face-3942.jpg 1 1
faces/face-3943.jpg 1 1
faces/face-3944.jpg 1 1
faces/face-3945.jpg 0 1
faces/face-3946.jpg 0 0
faces/face-3947.jpg 1 1
faces/face-3948.jpg 0 0
faces/face-3949.jpg 1 1
faces/face-3950.jpg 1 1
faces/face-3951.jpg 1 1
faces/face-3952.jpg 0 0
faces/face-3953.jpg 1 1
faces/face-3954.jpg 1 1
faces/face-3956.jpg 0 0
faces/face-3957.jpg 1 1
faces/face-3958.jpg 0 0
faces/face-3959.jpg 0 0
faces/face-3960.jpg 1 1
faces/face-3961.jpg 1 1
faces/face-3962.jpg 1 1
faces/face-3963.jpg 1 1
faces/face-3964.jpg 1 1
faces/face-3965.jpg 1 1
faces/face-3966.jpg 1 1
faces/face-3968.jpg 1 1
faces/face-3969.jpg 1 1
faces/face-3970.jpg 0 0
faces/face-3971.jpg 0 0
faces/face-3972.jpg 1 1
faces/face-3973.jpg 1 1
faces/face-3974.jpg 0 0
faces/face-3975.jpg 1 1
faces/face-3976.jpg 1 1
faces/face-3977.jpg 0 0
faces/face-3978.jpg 0 0
faces/face-3980.jpg 1 1
faces/face-3981.jpg 1 1
faces/face-3982.jpg 1 1
faces/face-3983.jpg 0 0
faces/face-3984.jpg 0 1
faces/face-3985.jpg 1 1
faces/face-3986.jpg 0 1
faces/face-3987.jpg 0 0
faces/face-3988.jpg 1 1
faces/face-3989.jpg 0 0
faces/face-3990.jpg 0 0
faces/face-3991.jpg 1 1
faces/face-3992.jpg 1 1
faces/face-3993.jpg 1 1
faces/face-3994.jpg 1 1
faces/face-3996.jpg 1 1
faces/face-3997.jpg 0 0
faces/face-3999.jpg 1 1
faces/face-4000.jpg 0 0
faces/face-4001.jpg 1 1
faces/face-4002.jpg 1 1
faces/face-4004.jpg 1 1
faces/face-4005.jpg 0 0
faces/face-4006.jpg 1 1
faces/face-4007.jpg 1 1
faces/face-4008.jpg 1 1
faces/face-4009.jpg 1 1
faces/face-4010.jpg 0 0
faces/face-4011.jpg 1 1
faces/face-4012.jpg 0 0
faces/face-4013.jpg 0 0
faces/face-4014.jpg 1 1
faces/face-4015.jpg 1 1
faces/face-4016.jpg 0 0
faces/face-4017.jpg 0 1
faces/face-4018.jpg 1 1
faces/face-4019.jpg 0 0
faces/face-4020.jpg 1 1
faces/face-4021.jpg 0 1
faces/face-4022.jpg 0 0
faces/face-4023.jpg 0 1
faces/face-4024.jpg 0 0
faces/face-4026.jpg 0 1
faces/face-4027.jpg 1 1
faces/face-4029.jpg 0 0
faces/face-4030.jpg 0 0
faces/face-4031.jpg 1 1
faces/face-4032.jpg 0 0
faces/face-4033.jpg 1 1
faces/face-4034.jpg 1 1
faces/face-4035.jpg 1 1
faces/face-4036.jpg 0 1
faces/face-4037.jpg 0 0
faces/face-4038.jpg 1 1
faces/face-4039.jpg 1 1
faces/face-4040.jpg 0 0
faces/face-4043.jpg 1 1
faces/face-4044.jpg 1 1
faces/face-4046.jpg 0 0
faces/face-4047.jpg 1 1
faces/face-4048.jpg 0 0
faces/face-4049.jpg 0 0
faces/face-4050.jpg 0 0
faces/face-4051.jpg 1 1
faces/face-4052.jpg 0 1
faces/face-4053.jpg 0 1
faces/face-4054.jpg 1 1
faces/face-4055.jpg 1 1
faces/face-4056.jpg 0 0
faces/face-4057.jpg 1 1
faces/face-4059.jpg 0 0
faces/face-4061.jpg 0 0
faces/face-4062.jpg 0 0
faces/face-4063.jpg 0 0
faces/face-4064.jpg 1 1
faces/face-4065.jpg 1 1
faces/face-4066.jpg 1 1
faces/face-4067.jpg 0 0
faces/face-4069.jpg 1 1
faces/face-4070.jpg 1 1
faces/face-4071.jpg 1 1
faces/face-4072.jpg 1 1
faces/face-4073.jpg 1 1
faces/face-4074.jpg 1 1
faces/face-4075.jpg 1 1
faces/face-4076.jpg 1 1
faces/face-4077.jpg 1 1
faces/face-4078.jpg 1 1
faces/face-4079.jpg 0 0
faces/face-4080.jpg 0 1
faces/face-4082.jpg 1 1
faces/face-4083.jpg 1 1
faces/face-4085.jpg 1 1
faces/face-4086.jpg 1 1
faces/face-4087.jpg 1 1
faces/face-4089.jpg 0 0
faces/face-4090.jpg 1 1
faces/face-4091.jpg 1 1
faces/face-4092.jpg 1 1
faces/face-4093.jpg 0 0
faces/face-4094.jpg 0 1
faces/face-4095.jpg 1 1
faces/face-4096.jpg 1 1
faces/face-4097.jpg 1 1
faces/face-4098.jpg 0 0
faces/face-4099.jpg 1 1
faces/face-4100.jpg 1 1
faces/face-4101.jpg 1 1
faces/face-4102.jpg 1 1
faces/face-4103.jpg 1 1
faces/face-4104.jpg 1 1
faces/face-4105.jpg 0 1
faces/face-4106.jpg 0 0
faces/face-4107.jpg 1 1
faces/face-4108.jpg 0 1
faces/face-4110.jpg 1 1
faces/face-4111.jpg 0 0
faces/face-4112.jpg 1 1
faces/face-4113.jpg 1 1
faces/face-4114.jpg 1 1
faces/face-4115.jpg 1 1
faces/face-4117.jpg 0 0
faces/face-4118.jpg 1 1
faces/face-4119.jpg 0 0
faces/face-4120.jpg 1 0
faces/face-4121.jpg 0 1
faces/face-4122.jpg 0 1
faces/face-4123.jpg 1 1
faces/face-4124.jpg 0 1
faces/face-4125.jpg 1 1
faces/face-4127.jpg 1 1
faces/face-4128.jpg 1 1
faces/face-4129.jpg 0 1
faces/face-4130.jpg 1 1
faces/face-4131.jpg 1 1
faces/face-4133.jpg 1 1
faces/face-4134.jpg 1 1
faces/face-4135.jpg 1 1
faces/face-4136.jpg 0 0
faces/face-4137.jpg 1 1
faces/face-4138.jpg 0 0
faces/face-4139.jpg 1 1
faces/face-4140.jpg 1 1
faces/face-4141.jpg 1 1
faces/face-4142.jpg 0 1
faces/face-4143.jpg 0 0
faces/face-4144.jpg 0 0
faces/face-4145.jpg 1 1
faces/face-4146.jpg 0 0
faces/face-4147.jpg 0 0
faces/face-4148.jpg 0 0
faces/face-4149.jpg 1 1
faces/face-4150.jpg 1 1
faces/face-4151.jpg 1 1
faces/face-4152.jpg 0 1
faces/face-4153.jpg 0 0
faces/face-4154.jpg 0 0
faces/face-4156.jpg 0 0
faces/face-4157.jpg 1 1
faces/face-4158.jpg 0 1
faces/face-4159.jpg 1 1
faces/face-4160.jpg 1 1
faces/face-4162.jpg 1 1
faces/face-4163.jpg 0 0
faces/face-4164.jpg 1 1
faces/face-4165.jpg 1 1
faces/face-4166.jpg 0 0
faces/face-4167.jpg 1 1
faces/face-4168.jpg 1 1
faces/face-4169.jpg 1 1
faces/face-4170.jpg 0 1
faces/face-4171.jpg 1 1
faces/face-4172.jpg 1 1
faces/face-4173.jpg 1 1
faces/face-4174.jpg 0 0
faces/face-4175.jpg 1 1
faces/face-4176.jpg 0 0
faces/face-4177.jpg 1 1
faces/face-4178.jpg 1 1
faces/face-4179.jpg 0 1
faces/face-4180.jpg 0 0
faces/face-4181.jpg 1 1
faces/face-4182.jpg 0 0
faces/face-4183.jpg 0 0
faces/face-4184.jpg 1 1
faces/face-4185.jpg 1 1
faces/face-4186.jpg 0 0
faces/face-4187.jpg 0 0
faces/face-4188.jpg 1 1
faces/face-4189.jpg 1 1
faces/face-4190.jpg 0 0
faces/face-4191.jpg 0 0
faces/face-4192.jpg 0 0
faces/face-4193.jpg 1 1
faces/face-4194.jpg 0 0
faces/face-4195.jpg 1 1
faces/face-4196.jpg 1 1
faces/face-4197.jpg 0 0
faces/face-4199.jpg 1 1
faces/face-4200.jpg 0 0
faces/face-4201.jpg 0 0
faces/face-4203.jpg 0 0
faces/face-4205.jpg 1 1
faces/face-4206.jpg 1 1
faces/face-4207.jpg 1 1
faces/face-4209.jpg 0 0
faces/face-4210.jpg 0 1
faces/face-4211.jpg 0 1
faces/face-4212.jpg 1 1
faces/face-4213.jpg 1 1
faces/face-4215.jpg 1 1
faces/face-4216.jpg 0 1
faces/face-4217.jpg 1 1
faces/face-4219.jpg 1 1
faces/face-4220.jpg 0 0
faces/face-4221.jpg 1 1
faces/face-4222.jpg 1 1
faces/face-4223.jpg 0 0
faces/face-4224.jpg 1 1
faces/face-4225.jpg 1 1
faces/face-4227.jpg 1 1
faces/face-4230.jpg 1 1
faces/face-4231.jpg 1 0
faces/face-4232.jpg 1 1
faces/face-4233.jpg 1 1
faces/face-4234.jpg 1 1
faces/face-4235.jpg 1 1
faces/face-4236.jpg 1 1
faces/face-4237.jpg 1 1
faces/face-4238.jpg 1 1
faces/face-4239.jpg 0 0
faces/face-4240.jpg 0 0
faces/face-4241.jpg 1 1
faces/face-4242.jpg 1 1
faces/face-4243.jpg 1 1
faces/face-4244.jpg 1 1
faces/face-4245.jpg 0 0
faces/face-4246.jpg 0 1
faces/face-4247.jpg 1 1
faces/face-4248.jpg 0 0
faces/face-4249.jpg 1 1
faces/face-4250.jpg 1 1
faces/face-4251.jpg 1 1
faces/face-4252.jpg 0 0
faces/face-4254.jpg 0 0
faces/face-4255.jpg 0 0
faces/face-4256.jpg 1 1
faces/face-4258.jpg 1 1
faces/face-4259.jpg 0 0
faces/face-4260.jpg 0 1
faces/face-4261.jpg 0 0
faces/face-4262.jpg 0 0
faces/face-4264.jpg 0 0
faces/face-4265.jpg 0 0
faces/face-4267.jpg 0 0
faces/face-4268.jpg 1 1
faces/face-4269.jpg 1 1
faces/face-4270.jpg 1 1
faces/face-4271.jpg 1 1
faces/face-4272.jpg 1 0
faces/face-4273.jpg 1 1
faces/face-4274.jpg 0 0
faces/face-4275.jpg 0 1
faces/face-4276.jpg 0 0
faces/face-4277.jpg 1 1
faces/face-4278.jpg 0 1
faces/face-4279.jpg 1 1
faces/face-4280.jpg 1 1
faces/face-4281.jpg 1 1
faces/face-4283.jpg 1 1
faces/face-4284.jpg 1 1
faces/face-4285.jpg 1 1
faces/face-4286.jpg 0 1
faces/face-4287.jpg 0 0
faces/face-4288.jpg 1 1
faces/face-4289.jpg 1 1
faces/face-4290.jpg 0 0
faces/face-4291.jpg 1 1
faces/face-4292.jpg 1 1
faces/face-4293.jpg 0 0
faces/face-4294.jpg 1 1
faces/face-4295.jpg 0 0
faces/face-4296.jpg 0 1
faces/face-4297.jpg 1 1
faces/face-4298.jpg 0 1
faces/face-4299.jpg 0 0
faces/face-4300.jpg 1 1
faces/face-4301.jpg 0 0
faces/face-4302.jpg 0 0
faces/face-4303.jpg 0 0
faces/face-4304.jpg 1 1
faces/face-4305.jpg 1 1
faces/face-4306.jpg 1 1
faces/face-4307.jpg 1 1
faces/face-4308.jpg 1 1
faces/face-4309.jpg 1 1
faces/face-4310.jpg 0 0
faces/face-4311.jpg 1 1
faces/face-4312.jpg 1 1
faces/face-4313.jpg 1 1
faces/face-4314.jpg 1 1
faces/face-4315.jpg 0 0
faces/face-4316.jpg 0 0
faces/face-4317.jpg 1 1
faces/face-4320.jpg 1 1
faces/face-4321.jpg 1 1
faces/face-4322.jpg 1 1
faces/face-4323.jpg 1 1
faces/face-4324.jpg 0 0
faces/face-4325.jpg 1 1
faces/face-4326.jpg 0 0
faces/face-4327.jpg 1 1
faces/face-4328.jpg 1 1
faces/face-4329.jpg 1 1
faces/face-4330.jpg 1 1
faces/face-4331.jpg 0 0
faces/face-4333.jpg 1 1
faces/face-4334.jpg 1 1
faces/face-4335.jpg 1 1
faces/face-4336.jpg 1 1
faces/face-4338.jpg 0 1
faces/face-4339.jpg 0 0
faces/face-4340.jpg 1 1
faces/face-4341.jpg 1 1
faces/face-4342.jpg 1 1
faces/face-4343.jpg 1 1
faces/face-4344.jpg 0 0
faces/face-4345.jpg 0 0
faces/face-4346.jpg 1 1
faces/face-4347.jpg 0 0
faces/face-4348.jpg 0 1
faces/face-4349.jpg 1 1
faces/face-4350.jpg 1 1
faces/face-4351.jpg 1 1
faces/face-4353.jpg 0 0
faces/face-4354.jpg 1 1
faces/face-4355.jpg 1 1
faces/face-4356.jpg 1 1
faces/face-4357.jpg 0 1
faces/face-4358.jpg 0 0
faces/face-4359.jpg 1 1
faces/face-4360.jpg 0 0
faces/face-4361.jpg 0 0
faces/face-4362.jpg 0 1
faces/face-4363.jpg 1 1
faces/face-4364.jpg 0 0
faces/face-4365.jpg 0 0
faces/face-4366.jpg 0 0
faces/face-4367.jpg 0 0
faces/face-4368.jpg 1 1
faces/face-4369.jpg 1 1
faces/face-4370.jpg 1 1
faces/face-4371.jpg 1 1
faces/face-4372.jpg 0 1
faces/face-4373.jpg 1 1
faces/face-4374.jpg 0 0
faces/face-4376.jpg 0 0
faces/face-4377.jpg 0 0
faces/face-4379.jpg 1 1
faces/face-4380.jpg 1 1
faces/face-4382.jpg 1 1
faces/face-4383.jpg 0 0
faces/face-4384.jpg 0 0
faces/face-4385.jpg 1 1
faces/face-4386.jpg 1 1
faces/face-4387.jpg 1 1
faces/face-4388.jpg 0 0
faces/face-4389.jpg 1 1
faces/face-4390.jpg 1 1
faces/face-4391.jpg 1 1
faces/face-4393.jpg 0 0
faces/face-4394.jpg 1 1
faces/face-4395.jpg 1 1
faces/face-4399.jpg 1 1
faces/face-4401.jpg 0 1
faces/face-4402.jpg 1 1
faces/face-4403.jpg 0 1
faces/face-4404.jpg 0 0
faces/face-4405.jpg 1 1
faces/face-4406.jpg 1 1
faces/face-4407.jpg 1 1
faces/face-4408.jpg 1 1
faces/face-4409.jpg 1 1
faces/face-4410.jpg 1 1
faces/face-4411.jpg 0 1
faces/face-4412.jpg 0 0
faces/face-4413.jpg 1 1
faces/face-4414.jpg 0 0
faces/face-4415.jpg 1 1
faces/face-4416.jpg 1 1
faces/face-4417.jpg 1 1
faces/face-4418.jpg 0 0
faces/face-4420.jpg 1 1
faces/face-4421.jpg 1 1
faces/face-4422.jpg 1 1
faces/face-4423.jpg 1 1
faces/face-4424.jpg 1 1
faces/face-4425.jpg 1 1
faces/face-4426.jpg 1 1
faces/face-4427.jpg 0 0
faces/face-4428.jpg 1 1
faces/face-4430.jpg 1 1
faces/face-4431.jpg 1 1
faces/face-4432.jpg 1 1
faces/face-4433.jpg 0 0
faces/face-4434.jpg 1 1
faces/face-4435.jpg 1 1
faces/face-4436.jpg 0 1
faces/face-4437.jpg 1 1
faces/face-4438.jpg 0 0
faces/face-4439.jpg 1 1
